subj_id	i1_run_type	i2_run_type	i1_group	i2_group	i1_item	i2_item	i1_pair	i2_pair	i1_color	i2_color	i1_obj	i2_obj	pair_index
08	even	even	2	2	14	23	7	12	288	48	8	23	1082
08	even	even	2	2	14	24	7	12	288	48	8	24	1083
08	even	even	2	2	15	16	8	8	312	312	19	20	1084
08	even	even	2	2	15	17	8	9	312	336	19	9	1085
08	even	even	2	2	15	18	8	9	312	336	19	10	1086
08	even	even	2	2	15	19	8	10	312	360	19	21	1087
08	even	even	2	2	15	20	8	10	312	360	19	22	1088
08	even	even	2	2	15	21	8	11	312	24	19	11	1089
08	even	even	2	2	15	22	8	11	312	24	19	12	1090
08	even	even	2	2	15	23	8	12	312	48	19	23	1091
08	even	even	2	2	15	24	8	12	312	48	19	24	1092
08	even	even	2	2	16	17	8	9	312	336	20	9	1093
08	even	even	2	2	16	18	8	9	312	336	20	10	1094
08	even	even	2	2	16	19	8	10	312	360	20	21	1095
08	even	even	2	2	16	20	8	10	312	360	20	22	1096
08	even	even	2	2	16	21	8	11	312	24	20	11	1097
08	even	even	2	2	16	22	8	11	312	24	20	12	1098
08	even	even	2	2	16	23	8	12	312	48	20	23	1099
08	even	even	2	2	16	24	8	12	312	48	20	24	1100
08	even	even	2	2	17	18	9	9	336	336	9	10	1101
08	even	even	2	2	17	19	9	10	336	360	9	21	1102
08	even	even	2	2	17	20	9	10	336	360	9	22	1103
08	even	even	2	2	17	21	9	11	336	24	9	11	1104
08	even	even	2	2	17	22	9	11	336	24	9	12	1105
08	even	even	2	2	17	23	9	12	336	48	9	23	1106
08	even	even	2	2	17	24	9	12	336	48	9	24	1107
08	even	even	2	2	18	19	9	10	336	360	10	21	1108
08	even	even	2	2	18	20	9	10	336	360	10	22	1109
08	even	even	2	2	18	21	9	11	336	24	10	11	1110
08	even	even	2	2	18	22	9	11	336	24	10	12	1111
08	even	even	2	2	18	23	9	12	336	48	10	23	1112
08	even	even	2	2	18	24	9	12	336	48	10	24	1113
08	even	even	2	2	19	20	10	10	360	360	21	22	1114
08	even	even	2	2	19	21	10	11	360	24	21	11	1115
08	even	even	2	2	19	22	10	11	360	24	21	12	1116
08	even	even	2	2	19	23	10	12	360	48	21	23	1117
08	even	even	2	2	19	24	10	12	360	48	21	24	1118
08	even	even	2	2	20	21	10	11	360	24	22	11	1119
08	even	even	2	2	20	22	10	11	360	24	22	12	1120
08	even	even	2	2	20	23	10	12	360	48	22	23	1121
08	even	even	2	2	20	24	10	12	360	48	22	24	1122
08	even	even	2	2	21	22	11	11	24	24	11	12	1123
08	even	even	2	2	21	23	11	12	24	48	11	23	1124
08	even	even	2	2	21	24	11	12	24	48	11	24	1125
08	even	even	2	2	22	23	11	12	24	48	12	23	1126
08	even	even	2	2	22	24	11	12	24	48	12	24	1127
08	even	even	2	2	23	24	12	12	48	48	23	24	1128
